,Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
2270,Positive,,,,Performance,5,5,,,,,, still great,P4R1244,5,03 February 2019,No,Yes,No,4,0,,Acne
2271,Negative,,,,Temperature,5,5,,,,,, -45 degrees its still great,P4R1244,5,03 February 2019,No,Yes,No,4,0,,Acne
2272,Positive,,,,Performance,5,5,,,,,, Use it for PM,P4R1343,5,17 December 2018,No,Yes,No,0,0,,Acne
2273,Positive,,,,Packaging,3,3,,,,,, PLEASE bring back the tube,P4R607,3,11 August 2020,No,No,No,32,4,,Calluses
2274,Positive,,,,Demographic,3,3,,,,,, husband,P4R607,3,11 August 2020,No,No,No,32,4,,Calluses
2275,Negative,,,,Packaging,3,3,,,,,, tub is unsanitary,P4R607,3,11 August 2020,No,No,No,32,4,,Calluses
2276,Negative,,,,Packaging,3,3,,,,,, purchasing multiples of the travel size instead,P4R607,3,11 August 2020,No,No,No,32,4,,Calluses
2277,Positive,,,,Packaging,4,4,,,,,, Tub size is quite large,P4R620,4,28 July 2020,No,Yes,No,1,0,,Acne
2278,Positive,,,,Packaging,5,5,,,,,, bring back the 8oz squeeze bottle please,P4R663,5,22 June 2020,No,Yes,No,37,0,,Acne
2279,Positive,,,,Packaging,5,5,,,,,, buy the 2oz tubes; not a fan of tubs,P4R759,5,22 April 2020,No,Yes,No,6,0,,Aging
2280,Positive,,,,Packaging,4,4,,,,,, PLEASE allow for bigger sizes in the squeeze tube,P4R807,4,30 March 2020,No,Yes,No,18,2,,
2281,Negative,,,,Packaging,4,4,,,,,, won’t buy the tubs because it feels unsanitary,P4R807,4,30 March 2020,No,Yes,No,18,2,,
2282,Positive,,,,Packaging,5,5,,,,,, smallest tube is for my purse,P4R1077,5,16 May 2019,No,Yes,No,1,0,Over54,Acne
2283,Positive,,,,Demographic,5,5,,,,,, for my whole family,P4R1077,5,16 May 2019,No,Yes,No,1,0,Over54,Acne
2284,Positive,,,,Packaging,5,5,,,,,, One tub or tube lasts forever,P4R1124,5,19 April 2019,No,Yes,No,0,0,,Acne
2285,Positive,,,,Application,5,5,,,,,, all over the body,P4R1124,5,19 April 2019,No,Yes,No,0,0,,Acne
2286,Positive,,,,Packaging,3,3,,,,,, great size,P4R1273,3,15 January 2019,No,No,No,1,0,,Aging
2287,Positive,,,,Packaging,3,3,,,,,, great price,P4R1273,3,15 January 2019,No,No,No,1,0,,Aging
2288,Negative,,,,Allergy,3,3,,,,,, unfortunately broke me out,P4R1273,3,15 January 2019,No,No,No,1,0,,Aging
2289,Negative,,,,Allergy,3,3,,,,,, constant white heads,P4R1273,3,15 January 2019,No,No,No,1,0,,Aging
2290,Positive,,,,Packaging,5,5,,,,,, used to last for me for 2 months,P4R1348,5,14 December 2018,No,Yes,No,2,1,,Acne
2291,Positive,,,,Demographic,5,5,,,,,, from past 6 months,P4R1348,5,14 December 2018,No,Yes,No,2,1,,Acne
2292,Positive,,,,Allergy,5,5,,,,,, helped with my allergy,P4R1348,5,14 December 2018,No,Yes,No,2,1,,Acne
2293,Positive,,,,Allergy,5,5,,,,,,,P4R1348,5,14 December 2018,No,Yes,No,2,1,,Acne
2294,Positive,,,,Odor,4,4,,,,,, no scent,P4R897,4,02 January 2020,No,Yes,No,0,0,,Dark Circles
2295,Negative,,,,Skin,4,4,,,,,, not intensely moisturizing,P4R897,4,02 January 2020,No,Yes,No,0,0,,Dark Circles
2296,Negative,,,,Sentiment,4,4,,,,,, not the most exciting product,P4R897,4,02 January 2020,No,Yes,No,0,0,,Dark Circles
2297,Negative,,,,Purchase,4,4,,,,,, not sure if I’ll repurchase,P4R897,4,02 January 2020,No,Yes,No,0,0,,Dark Circles
2298,Positive,,,,Odor,2,2,,,,,, was scent-free,P4R1230,2,11 February 2019,No,No,No,0,0,,Redness
2299,Negative,,,,Texture,2,2,,,,,, doesn’t absorb quickly,P4R1230,2,11 February 2019,No,No,No,0,0,,Redness
2300,Negative,,,,Sentiment,2,2,,,,,, sadly it was such a disappointment,P4R1230,2,11 February 2019,No,No,No,0,0,,Redness
2301,Negative,,,,Performance,2,2,,,,,, peels off like skin,P4R1230,2,11 February 2019,No,No,No,0,0,,Redness
2302,Negative,,,,Application,2,2,,,,,, have to massage it in,P4R1230,2,11 February 2019,No,No,No,0,0,,Redness
2303,Positive,,,,Odor,4,4,,,,,, is unscented,P4R1330,4,18 December 2018,No,No,No,0,0,25-34,Aging
2304,Negative,,,,Skin,4,4,,,,,, strangely drying on my face,P4R1330,4,18 December 2018,No,No,No,0,0,25-34,Aging
2305,Negative,,,,Purchase,4,4,,,,,, would probably not purchase again,P4R1330,4,18 December 2018,No,No,No,0,0,25-34,Aging
2306,Positive,,,,Odor,5,5,,,,,, isn't any overpowering smell,P4R1371,5,22 November 2018,No,Yes,No,0,0,,Acne
2307,Positive,,,,Competitor,5,5,,,,,, Ultra Repair Cream works great as a body/dry patch moisturizer,P4R1371,5,22 November 2018,No,Yes,No,0,0,,Acne
2308,Positive,,,,Competitor,5,5,,,,,," better than most other ""body lotions""",P4R1371,5,22 November 2018,No,Yes,No,0,0,,Acne
2309,Negative,,,,Skin,5,5,,,,,, combo/oily skin,P4R1371,5,22 November 2018,No,Yes,No,0,0,,Acne
2310,Negative,,,,Allergy,5,5,,,,,, made me break out,P4R1371,5,22 November 2018,No,Yes,No,0,0,,Acne
2311,Positive,,,,Motivation,5,5,,,,,, to buy the value size about 2 months ago,P4R610,5,07 August 2020,No,Yes,No,6,1,,
2312,Positive,,,,Motivation,5,5,,,,,, My dermatologist recommended it,P4R646,5,09 July 2020,No,Yes,No,8,1,,Dark Circles
2313,Positive,,,,Motivation,3,3,,,,,, one of the ladies at Sephora,P4R829,3,12 March 2020,No,No,No,5,3,,
2314,Negative,,,,Allergy,3,3,,,,,, caused a few pimples!,P4R829,3,12 March 2020,No,No,No,5,3,,
2315,Positive,,,,Motivation,1,1,,,,,, Bought this product based on positive reviews,P4R878,1,19 January 2020,No,No,No,6,0,,
2316,Positive,,,,Motivation,1,1,,,,,, YouTube videos,P4R878,1,19 January 2020,No,No,No,6,0,,
2317,Negative,,,,Purchase,1,1,,,,,, returned,P4R878,1,19 January 2020,No,No,No,6,0,,
2318,Negative,,,,Allergy,1,1,,,,,, clogged my pores,P4R878,1,19 January 2020,No,No,No,6,0,,
2319,Negative,,,,Allergy,1,1,,,,,, caused giant exploding pimples,P4R878,1,19 January 2020,No,No,No,6,0,,
2320,Positive,,,,Motivation,2,2,,,,,, went into Sephora,P4R963,2,11 October 2019,No,No,No,3,0,,
2321,Negative,,,,Skin,2,2,,,,,, very sensitive combination skin,P4R963,2,11 October 2019,No,No,No,3,0,,
2322,Negative,,,,Allergy,2,2,,,,,, it BURNED,P4R963,2,11 October 2019,No,No,No,3,0,,
2323,Positive,,,,Motivation,3,3,,,,,, bought this during a sale,P4R1093,3,09 May 2019,No,No,No,0,0,,Dullness
2324,Negative,,,,Competitor,3,3,,,,,, used this up.. first on my face,P4R1093,3,09 May 2019,No,No,No,0,0,,Dullness
2325,Negative,,,,Competitor,3,3,,,,,, then used over half of it as a body lotion. I used it for way too long. I’ve noticed more hydrating/ glowing results with origins/fresh beauty.,P4R1093,3,09 May 2019,No,No,No,0,0,,Dullness
2326,Positive,,,,Motivation,2,2,,,,,, hearing about it from people that I know,P4R1097,2,05 May 2019,No,No,No,0,0,,Acne
2327,Negative,,,,Skin,2,2,,,,,, didn't find it moisturizing,P4R1097,2,05 May 2019,No,No,No,0,0,,Acne
2328,Positive,,,,Motivation,3,3,,,,,, after trying a sample,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
2329,Negative,,,,Texture,3,3,,,,,, not greasy,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
2330,Negative,,,,Skin,3,3,,,,,, not strong enough,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
2331,Negative,,,,Skin,3,3,,,,,, My forearm is still dry,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
2332,Positive,,,,Motivation,1,1,,,,,, got a big sample size with my rewards points,P4R1132,1,12 April 2019,No,No,No,10,0,35-44,Aging
2333,Negative,,,,Skin,1,1,,,,,, combination skin but,P4R1132,1,12 April 2019,No,No,No,10,0,35-44,Aging
2334,Negative,,,,Allergy,1,1,,,,,, horrible,P4R1132,1,12 April 2019,No,No,No,10,0,35-44,Aging
2335,Negative,,,,Allergy,1,1,,,,,, painful breakouts,P4R1132,1,12 April 2019,No,No,No,10,0,35-44,Aging
2336,Positive,,,,Motivation,5,5,,,,,, It because I running low on it,P4R1169,5,13 March 2019,No,Yes,No,0,0,,Acne
2337,Positive,,,,Motivation,2,2,,,,,, quite good reviews,P4R1187,2,28 February 2019,No,No,No,2,9,,Aging
2338,Negative,,,,Skin,2,2,,,,,, doesn’t keep my hands moisturised,P4R1187,2,28 February 2019,No,No,No,2,9,,Aging
2339,Negative,,,,Skin,2,2,,,,,, doesn’t really do ultra repair,P4R1187,2,28 February 2019,No,No,No,2,9,,Aging
2340,Positive,,,,Motivation,5,5,,,,,, Thanks to the awesome Sephora product consultant,P4R1216,5,12 February 2019,No,Yes,No,0,0,,Acne
2341,Positive,,,,Demographic,5,5,,,,,, extremely sensitive skin.,P4R1216,5,12 February 2019,No,Yes,No,0,0,,Acne
2342,Positive,,,,Motivation,3,3,,,,,, after reading all the rave reviews,P4R1217,3,12 February 2019,No,Yes,No,0,0,,Aging
2343,Positive,,,,Motivation,3,3,,,,,, because a Sephora employee,P4R1264,3,22 January 2019,No,No,No,0,0,,Acne
2344,Positive,,,,Demographic,3,3,,,,,, cold weather in nyc,P4R1264,3,22 January 2019,No,No,No,0,0,,Acne
2345,Negative,,,,Price,3,3,,,,,, not great for the value,P4R1264,3,22 January 2019,No,No,No,0,0,,Acne
2346,Negative,,,,Competitor,3,3,,,,,, like the First aid beauty Ultra Repair,P4R1264,3,22 January 2019,No,No,No,0,0,,Acne
2347,Positive,,,,Motivation,1,1,,,,,, all the hype around it,P4R1358,1,30 November 2018,No,No,No,1,0,,Acne
2348,Negative,,,,Texture,1,1,,,,,, every time I touched my face I felt like an oil slick,P4R1358,1,30 November 2018,No,No,No,1,0,,Acne
2349,Negative,,,,Skin,1,1,,,,,, combo skin that is more dry,P4R1358,1,30 November 2018,No,No,No,1,0,,Acne
2350,Negative,,,,Skin,1,1,,,,,, acne prone skin,P4R1358,1,30 November 2018,No,No,No,1,0,,Acne
2351,Negative,,,,Application,1,1,,,,,, tried this as an AM moisturizer,P4R1358,1,30 November 2018,No,No,No,1,0,,Acne
2352,Positive,,,,Motivation,5,5,,,,,, highley reccomend,P4R1370,5,23 November 2018,No,Yes,No,0,0,18-24,
2353,Positive,,,,Ingredients,2,2,,,,,, because of the ingredients,P4R656,2,29 June 2020,No,No,No,3,4,,Acne
2354,Negative,,,,Skin,2,2,,,,,, stuff is not hydrating,P4R656,2,29 June 2020,No,No,No,3,4,,Acne
2355,Negative,,,,Performance,2,2,,,,,, skin feels tight and dry,P4R656,2,29 June 2020,No,No,No,3,4,,Acne
2356,Positive,,,,Ingredients,4,4,,,,,, lactic acid peel,P4R1063,4,04 June 2019,No,Yes,No,0,0,25-34,Dullness
2357,Positive,,,,Ingredients,4,4,,,,,, renew,P4R1063,4,04 June 2019,No,Yes,No,0,0,25-34,Dullness
2358,Negative,,,,Allergy,4,4,,,,,, shea butter will break me out,P4R1063,4,04 June 2019,No,Yes,No,0,0,25-34,Dullness
2359,Positive,,,,Demographic,5,5,,,,,, Both my husband and I,P4R920,5,11 December 2019,No,Yes,No,0,0,,Aging
2360,Positive,,,,Demographic,5,5,,,,,, my arms are completely smooth,P4R1060,5,06 June 2019,No,Yes,No,0,0,,
2361,Positive,,,,Demographic,5,5,,,,,, Will definitely recommend to anybody and everybody,P4R1060,5,06 June 2019,No,Yes,No,0,0,,
2362,Positive,,,,Demographic,5,5,,,,,, my partner graduated to this product,P4R1346,5,15 December 2018,No,Yes,No,0,0,,Blackheads
2363,Positive,,,,Competitor,2,2,,,,,, Tatcha dewy moisturizer,P4R765,2,20 April 2020,No,No,No,7,11,,Blackheads
2364,Negative,,,,Texture,2,2,,,,,, made my skin feel like it wasn’t getting enough hydration,P4R765,2,20 April 2020,No,No,No,7,11,,Blackheads
2365,Negative,,,,Sentiment,2,2,,,,,, seeing the words intense hydratio,P4R765,2,20 April 2020,No,No,No,7,11,,Blackheads
2366,Negative,,,,Purchase,2,2,,,,,, Will not be repurchasing,P4R765,2,20 April 2020,No,No,No,7,11,,Blackheads
2367,Positive,,,,Competitor,1,1,,,,,, hydrating serum from FAB,P4R892,1,07 January 2020,No,No,No,5,2,,Acne
2368,Negative,,,,Odor,1,1,,,,,, am thoroughly disappointed. I’m pregnant,P4R892,1,07 January 2020,No,No,No,5,2,,Acne
2369,Negative,,,,Odor,1,1,,,,,, so my skin has been extremely dry,P4R892,1,07 January 2020,No,No,No,5,2,,Acne
2370,Negative,,,,Odor,1,1,,,,,, smells like a nasty after shave product,P4R892,1,07 January 2020,No,No,No,5,2,,Acne
2371,Negative,,,,Application,1,1,,,,,, peeling off of my face almost immediately,P4R892,1,07 January 2020,No,No,No,5,2,,Acne
2372,Negative,,,,Allergy,1,1,,,,,, feeling even more itchy,P4R892,1,07 January 2020,No,No,No,5,2,,Acne
2373,Positive,,,,Competitor,1,1,,,,,, CeraVe from the drugstore,P4R1013,1,01 August 2019,No,No,No,8,0,18-24,
2374,Negative,,,,Skin,1,1,,,,,, cause of some breakouts,P4R1013,1,01 August 2019,No,No,No,8,0,18-24,
2375,Negative,,,,Price,1,1,,,,,, definitely isn't worth it,P4R1013,1,01 August 2019,No,No,No,8,0,18-24,
2376,Positive,,,,Competitor,2,2,,,,,, Kiehl's Ultra Facial Cream,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
2377,Negative,,,,Skin,2,2,,,,,, hydration of my skin,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
2378,Negative,,,,Skin,2,2,,,,,, increase in sporadic pimples,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
2379,Negative,,,,Application,2,2,,,,,, terrible under my light makeup,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
2380,Negative,,,,Allergy,2,2,,,,,, even flakes off,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
2381,Positive,,,,Competitor,4,4,,,,,, trying a moisturizer from Belif,P4R1252,4,29 January 2019,No,Yes,No,0,0,,Acne
2382,Negative,,,,Skin,4,4,,,,,, too heavy for my combination skin,P4R1252,4,29 January 2019,No,Yes,No,0,0,,Acne
2383,Negative,,,,Skin,4,4,,,,,, caused me to break out in small bumps,P4R1252,4,29 January 2019,No,Yes,No,0,0,,Acne
2384,Positive,,,,Competitor,5,5,,,,,, benefit aqua bomb,P4R1292,5,09 January 2019,No,Yes,No,0,0,,Blackheads
2385,Positive,,,,Competitor,5,5,,,,,, better than la mer,P4R1301,5,08 January 2019,No,Yes,No,1,0,,Acne
2386,Positive,,,,Competitor,5,5,,,,,, period,P4R1301,5,08 January 2019,No,Yes,No,1,0,,Acne
2387,Positive,,,,Competitor,3,3,,,,,, Cerave moisturizer,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
2388,Negative,,,,Texture,3,3,,,,,, pills like CRAZY,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
2389,Negative,,,,Odor,3,3,,,,,, very strong herbal/medicinal scent,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
2390,Negative,,,,Odor,3,3,,,,,, reminds me A LOT of Cerave,P4R1302,3,07 January 2019,No,No,No,0,0,,Acne
2391,Positive,,,,Brand,4,4,,,,,, been buying the 8oz tube directly from FAB,P4R615,4,31 July 2020,No,Yes,No,8,1,,Aging
2392,Negative,,,,Packaging,4,4,,,,,, hate jar packaging,P4R615,4,31 July 2020,No,Yes,No,8,1,,Aging
2393,Positive,,,,Brand,3,3,,,,,, Clinique's Dramatically Different,P4R675,3,13 June 2020,No,No,No,4,2,,Acne
2394,Negative,,,,Skin,3,3,,,,,, don't know why a product marketed for sensitive skin would have essential oils,P4R675,3,13 June 2020,No,No,No,4,2,,Acne
2395,Negative,,,,Allergy,3,3,,,,,, woke up to little bumps ALL over my face,P4R675,3,13 June 2020,No,No,No,4,2,,Acne
2396,Positive,,,,Brand,5,5,,,,,, ot get over how much I like this brand,P4R688,5,04 June 2020,Yes,Yes,No,1,1,,Aging
2397,Positive,,,,Brand,4,4,,,,,, FAB is cruelty,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2398,Positive,,,,Brand,4,4,,,,,, product is vegan,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2399,Positive,,,,Application,4,4,,,,,, my dry,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2400,Positive,,,,Application,4,4,,,,,, sensitive skin,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2401,Positive,,,,Application,4,4,,,,,, my face,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2402,Positive,,,,Application,4,4,,,,,, body,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2403,Positive,,,,Application,4,4,,,,,, hands and even feet,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2404,Positive,,,,Application,4,4,,,,,, repairing my raw,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2405,Positive,,,,Application,4,4,,,,,, dry hands,P4R810,4,28 March 2020,Yes,Yes,No,14,1,,Acne
2406,Positive,,,,Brand,5,5,,,,,, I love First Aid Beauty,P4R841,5,25 February 2020,No,Yes,No,1,1,,
2407,Positive,,,,Brand,5,5,,,,,, First Aid Beauty works wonders,P4R1231,5,10 February 2019,No,Yes,No,0,0,,Acne
2408,Positive,,,,Application,5,5,,,,,, couple of the minis that I use,P4R734,5,01 May 2020,No,Yes,No,2,0,,Acne
2409,Positive,,,,Application,4,4,,,,,, great for someone with dry skin,P4R770,4,18 April 2020,No,Yes,No,1,1,,
2410,Negative,,,,Texture,4,4,,,,,, too heavy for my skin,P4R770,4,18 April 2020,No,Yes,No,1,1,,
2411,Positive,,,,Application,2,2,,,,,, Works well on hands and body,P4R805,2,30 March 2020,No,No,No,2,3,,Acne
2412,Negative,,,,Skin,2,2,,,,,, wouldn’t recommend for use on the face at all if you’re very acne prone,P4R805,2,30 March 2020,No,No,No,2,3,,Acne
2413,Negative,,,,Allergy,2,2,,,,,, 3 pimples on my forehead,P4R805,2,30 March 2020,No,No,No,2,3,,Acne
2414,Positive,,,,Application,4,4,,,,,, combination with my acne meds,P4R859,4,30 January 2020,No,Yes,No,12,1,,Acne
2415,Negative,,,,Skin,4,4,,,,,, my skin very oily,P4R859,4,30 January 2020,No,Yes,No,12,1,,Acne
2416,Positive,,,,Application,5,5,,,,,, artist used this moisturizer on my face,P4R918,5,11 December 2019,No,Yes,No,4,0,25-34,Acne
2417,Negative,,,,Skin,5,5,,,,,, sensitive skin,P4R918,5,11 December 2019,No,Yes,No,4,0,25-34,Acne
2418,Negative,,,,Skin,5,5,,,,,, with rosacea,P4R918,5,11 December 2019,No,Yes,No,4,0,25-34,Acne
2419,Positive,,,,Application,4,4,,,,,, mix vitamin e-oil,P4R1340,4,17 December 2018,No,Yes,No,0,0,,Acne
2420,Negative,,,,Texture,1,1,,,,,, Didn’t care for texture of cream,P4R645,1,12 July 2020,No,No,No,2,13,,Blackheads
2421,Negative,,,,Skin,1,1,,,,,, Dried out my skin pretty bad,P4R645,1,12 July 2020,No,No,No,2,13,,Blackheads
2422,Negative,,,,Texture,2,2,,,,,, too thick,P4R658,2,28 June 2020,No,No,No,2,5,,Acne
2423,Negative,,,,Allergy,2,2,,,,,, broke out a bit too,P4R658,2,28 June 2020,No,No,No,2,5,,Acne
2424,Negative,,,,Texture,1,1,,,,,, texture to this moisturizer is also horrible,P4R738,1,30 April 2020,No,No,No,6,25,,Dark Circles
2425,Negative,,,,Odor,1,1,,,,,, smell is awful,P4R738,1,30 April 2020,No,No,No,6,25,,Dark Circles
2426,Negative,,,,Application,1,1,,,,,, does not rub in well,P4R738,1,30 April 2020,No,No,No,6,25,,Dark Circles
2427,Negative,,,,Texture,1,1,,,,,, takes a LOT of work to rub in,P4R793,1,09 April 2020,Yes,No,No,13,17,,Acne
2428,Negative,,,,Texture,1,1,,,,,, otherwise it leaves a white layer,P4R793,1,09 April 2020,Yes,No,No,13,17,,Acne
2429,Negative,,,,Allergy,1,1,,,,,, made me break out everywhere!,P4R793,1,09 April 2020,Yes,No,No,13,17,,Acne
2430,Negative,,,,Allergy,1,1,,,,,, big breakouts,P4R793,1,09 April 2020,Yes,No,No,13,17,,Acne
2431,Negative,,,,Texture,1,1,,,,,, clumps up,P4R842,1,24 February 2020,No,No,Yes,26,18,,
2432,Negative,,,,Application,1,1,,,,,, does not sit with makeup,P4R842,1,24 February 2020,No,No,Yes,26,18,,
2433,Negative,,,,Allergy,1,1,,,,,, it flakes off,P4R842,1,24 February 2020,No,No,Yes,26,18,,
2434,Negative,,,,Texture,2,2,,,,,, sticky feeling on your skin,P4R974,2,22 September 2019,No,No,No,2,0,,Acne
2435,Negative,,,,Skin,2,2,,,,,, feels heavy,P4R974,2,22 September 2019,No,No,No,2,0,,Acne
2436,Negative,,,,Odor,2,2,,,,,, weird sunscreen scent,P4R974,2,22 September 2019,No,No,No,2,0,,Acne
2437,Negative,,,,Odor,2,2,,,,,, sunscreen scent,P4R974,2,22 September 2019,No,No,No,2,0,,Acne
2438,Negative,,,,Application,2,2,,,,,, not sure if it really is fast-absorbing,P4R974,2,22 September 2019,No,No,No,2,0,,Acne
2439,Negative,,,,Texture,2,2,,,,,, VERY heavy,P4R978,2,14 September 2019,No,No,No,0,0,,Blackheads
2440,Negative,,,,Texture,2,2,,,,,, sits on the skin,P4R978,2,14 September 2019,No,No,No,0,0,,Blackheads
2441,Negative,,,,Texture,2,2,,,,,, leaves a white residue,P4R978,2,14 September 2019,No,No,No,0,0,,Blackheads
2442,Negative,,,,Texture,2,2,,,,,, greasy,P4R978,2,14 September 2019,No,No,No,0,0,,Blackheads
2443,Negative,,,,Texture,1,1,,,,,, it was really irritated and itchy,P4R1054,1,08 June 2019,No,No,No,6,0,,Acne
2444,Negative,,,,Skin,1,1,,,,,, skin broke out like crazy,P4R1054,1,08 June 2019,No,No,No,6,0,,Acne
2445,Negative,,,,Skin,1,1,,,,,, a lot pimples,P4R1054,1,08 June 2019,No,No,No,6,0,,Acne
2446,Negative,,,,Allergy,1,1,,,,,, my nose had some little pimples,P4R1054,1,08 June 2019,No,No,No,6,0,,Acne
2447,Negative,,,,Texture,1,1,,,,,," is not very ""cream"" like",P4R1125,1,18 April 2019,No,No,No,1,1,,Aging
2448,Negative,,,,Texture,1,1,,,,,, its more like a very thin lotion,P4R1125,1,18 April 2019,No,No,No,1,1,,Aging
2449,Negative,,,,Skin,1,1,,,,,, did nothing for me,P4R1125,1,18 April 2019,No,No,No,1,1,,Aging
2450,Negative,,,,Skin,1,1,,,,,, such bad dry skin,P4R1125,1,18 April 2019,No,No,No,1,1,,Aging
2451,Negative,,,,Odor,1,1,,,,,, did not like the medical like smell,P4R1125,1,18 April 2019,No,No,No,1,1,,Aging
2452,Negative,,,,Texture,2,2,,,,,, cream itself is thin,P4R1188,2,28 February 2019,No,No,No,0,0,25-34,Aging
2453,Negative,,,,Skin,2,2,,,,,, my skin did not feel dry,P4R1188,2,28 February 2019,No,No,No,0,0,25-34,Aging
2454,Negative,,,,Texture,3,3,,,,,, isn’t oily or greasy,P4R1191,3,26 February 2019,No,No,No,0,0,,Acne
2455,Negative,,,,Skin,3,3,,,,,, dry,P4R1191,3,26 February 2019,No,No,No,0,0,,Acne
2456,Negative,,,,Skin,3,3,,,,,, but it hasn’t done anything for my dry winter skin,P4R1191,3,26 February 2019,No,No,No,0,0,,Acne
2457,Negative,,,,Price,3,3,,,,,, but it would probably be best for someone who’s skin isn’t extra dry,P4R1191,3,26 February 2019,No,No,No,0,0,,Acne
2458,Negative,,,,Texture,1,1,,,,,, Too heavy and greasy,P4R1219,1,12 February 2019,No,No,No,0,0,,Aging
2459,Negative,,,,Texture,3,3,,,,,, product is very thick.,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2460,Negative,,,,Texture,3,3,,,,,, my hands and face feel... sticky,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2461,Negative,,,,Texture,3,3,,,,,, not smooth.,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2462,Negative,,,,Odor,3,3,,,,,, scent is alright.,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2463,Negative,,,,Ingredients,3,3,,,,,, ingredients are very heavy,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2464,Negative,,,,Application,3,3,,,,,, but upon applying it,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2465,Negative,,,,Application,3,3,,,,,,,P4R1368,3,24 November 2018,No,No,No,0,0,18-24,Acne
2466,Negative,,,,Skin,1,1,,,,,, dry skin around my mouth area,P4R604,1,13 August 2020,No,No,No,19,3,,Acne
2467,Negative,,,,Skin,1,1,,,,,, have eczema,P4R604,1,13 August 2020,No,No,No,19,3,,Acne
2468,Negative,,,,Allergy,1,1,,,,,, broken out of my forehead and this product made me break out,P4R604,1,13 August 2020,No,No,No,19,3,,Acne
2469,Negative,,,,Skin,1,1,,,,,, dry skin,P4R609,1,08 August 2020,Yes,No,No,16,5,,Dullness
2470,Negative,,,,Skin,1,1,,,,,, made my skin worse,P4R609,1,08 August 2020,Yes,No,No,16,5,,Dullness
2471,Negative,,,,Performance,1,1,,,,,, applying makeup on top look horrendous,P4R609,1,08 August 2020,Yes,No,No,16,5,,Dullness
2472,Negative,,,,Skin,1,1,,,,,, started stinging so badly,P4R652,1,05 July 2020,No,No,No,12,6,,Aging
